S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2016,2013-02-14,53,4871.00,1220880.00,253.00,245.00,251.00
2017,2013-02-13,20,1862.00,459360.00,255.00,242.00,245.00
2018,2013-02-12,30,1951.00,482759.00,255.00,244.00,250.00
2019,2013-02-10,63,4273.00,1022327.00,244.00,238.00,244.00
2020,2013-02-07,17,2011.00,478839.00,240.00,237.00,240.00
2021,2013-02-06,38,2204.00,527551.00,242.00,236.00,238.00
2022,2013-02-05,28,2382.00,576632.00,243.00,240.00,242.00
2023,2013-02-04,25,2909.00,699241.00,242.00,236.00,242.00
2024,2013-02-03,55,4519.00,1095421.00,248.00,236.00,241.00
2025,2013-01-31,29,2997.00,708013.00,246.00,233.00,236.00
2026,2013-01-30,48,5603.00,1349446.00,243.00,240.00,242.00
2027,2013-01-28,38,6464.00,1584602.00,249.00,242.00,243.00
2028,2013-01-27,47,3268.00,814458.00,253.00,241.00,250.00
2029,2013-01-24,35,4722.00,1213666.00,260.00,252.00,252.00
2030,2013-01-23,53,4532.00,1179857.00,262.00,257.00,260.00
2031,2013-01-22,53,7109.00,1844536.00,265.00,250.00,261.00
2032,2013-01-21,75,6088.00,1518158.00,255.00,244.00,251.00
2033,2013-01-20,34,2655.00,650337.00,251.00,242.00,247.00
2034,2013-01-17,50,5818.00,1487094.00,271.00,250.00,254.00
2035,2013-01-16,142,19323.00,5252055.00,287.00,252.00,270.00
2036,2013-01-15,148,14770.00,3792351.00,264.00,240.00,264.00
2037,2013-01-13,46,5314.00,1270879.00,241.00,235.00,240.00
2038,2013-01-10,44,3936.00,926659.00,243.00,234.00,243.00
2039,2013-01-09,35,3658.00,859760.00,240.00,233.00,238.00
2040,2013-01-08,35,7156.00,1703991.00,244.00,234.00,239.00
2041,2013-01-07,63,6744.00,1618316.00,241.00,237.00,241.00
2042,2013-01-03,86,10342.00,2525509.00,250.00,235.00,246.00
2043,2013-01-02,47,5628.00,1338716.00,242.00,233.00,242.00
2044,2013-01-01,81,7961.00,1886847.00,241.00,233.00,238.00
2045,2012-12-31,56,14630.00,3535419.00,249.00,233.00,240.00
2046,2012-12-27,66,4877.00,1180004.00,255.00,231.00,250.00
2047,2012-12-26,50,6219.00,1457520.00,240.00,228.00,238.00
2048,2012-12-24,56,3500.00,761899.00,230.00,213.00,228.00
2049,2012-12-23,82,7171.00,1521313.00,217.00,205.00,213.00
2050,2012-12-20,60,5727.00,1225914.00,218.00,209.00,209.00
2051,2012-12-19,76,8116.00,1754927.00,218.00,211.00,216.00
2052,2012-12-18,62,5273.00,1109014.00,216.00,203.00,215.00
2053,2012-12-17,56,3328.00,722115.00,220.00,215.00,218.00
2054,2012-12-16,67,5244.00,1122454.00,224.00,207.00,215.00
2055,2012-12-13,36,3290.00,677622.00,208.00,204.00,208.00
2056,2012-12-12,61,4574.00,930981.00,205.00,201.00,203.00
2057,2012-12-11,43,3414.00,692828.00,205.00,201.00,205.00
2058,2012-12-10,47,4919.00,990072.00,202.00,200.00,201.00
2059,2012-12-09,33,5198.00,1049273.00,205.00,200.00,204.00
2060,2012-12-06,21,1830.00,378272.00,208.00,206.00,206.00
2061,2012-12-05,65,5953.00,1242677.00,212.00,205.00,208.00
2062,2012-12-04,38,3519.00,724455.00,210.00,203.00,204.00
2063,2012-12-03,69,4633.00,940840.00,206.00,200.00,203.00
2064,2012-12-02,45,4800.00,979797.00,207.00,200.00,201.00
2065,2012-11-29,34,2261.00,468543.00,208.00,206.00,207.00
2066,2012-11-28,57,5510.00,1140060.00,211.00,200.00,208.00
2067,2012-11-27,29,3234.00,669924.00,209.00,203.00,203.00
2068,2012-11-26,64,6583.00,1360314.00,209.00,203.00,208.00
2069,2012-11-25,92,7730.00,1616875.00,216.00,206.00,211.00
2070,2012-11-22,67,12951.00,2639478.00,206.00,200.00,205.00
2071,2012-11-21,30,7505.00,1525135.00,208.00,200.00,205.00
2072,2012-11-20,40,3585.00,733012.00,210.00,199.00,204.00
2073,2012-11-18,38,4897.00,994614.00,209.00,195.00,202.00
2074,2012-11-12,42,3161.00,614689.00,196.00,192.00,196.00
2075,2012-11-11,43,2797.00,546479.00,200.00,191.00,194.00
2076,2012-11-08,30,3508.00,694262.00,201.00,194.00,194.00
2077,2012-11-07,28,4246.00,817138.00,199.00,184.00,195.00
2078,2012-11-06,38,3708.00,702020.00,190.00,187.00,188.00
2079,2012-11-05,30,2610.00,490577.00,191.00,180.00,188.00
2080,2012-11-04,49,3923.00,724571.00,190.00,179.00,186.00
2081,2012-11-01,39,2402.00,435712.00,182.00,180.00,182.00
2082,2012-10-31,23,2858.00,530873.00,189.00,180.00,182.00
2083,2012-10-30,12,1294.00,231559.00,183.00,176.00,183.00
2084,2012-10-18,14,1405.00,248955.00,179.00,176.00,178.00
2085,2012-10-17,5,517.00,92026.00,178.00,178.00,178.00
2086,2012-10-15,22,2449.00,432540.00,177.00,175.00,176.00
2087,2012-10-14,31,3698.00,652719.00,178.00,175.00,177.00
2088,2012-10-11,44,7164.00,1258070.00,177.00,175.00,175.00
2089,2012-10-10,33,3367.00,596925.00,181.00,175.00,176.00
2090,2012-10-09,54,5229.00,917062.00,176.00,175.00,175.00
2091,2012-10-08,30,3157.00,552856.00,176.00,175.00,175.00
2092,2012-10-07,44,3211.00,567262.00,178.00,175.00,175.00
2093,2012-10-04,34,2620.00,458704.00,177.00,175.00,175.00
2094,2012-10-03,35,2684.00,468831.00,176.00,172.00,176.00
2095,2012-10-02,26,2888.00,505550.00,176.00,175.00,175.00
2096,2012-10-01,57,4962.00,869140.00,176.00,173.00,175.00
2097,2012-09-30,79,5747.00,1003775.00,175.00,173.00,175.00
2098,2012-09-27,28,1695.00,294040.00,174.00,173.00,174.00
2099,2012-09-26,27,6587.00,1160788.00,177.00,172.00,177.00
2100,2012-09-25,55,4295.00,744936.00,176.00,172.00,175.00
2101,2012-09-24,4,160.00,28680.00,180.00,177.00,177.00
2102,2012-09-23,71,7991.00,1441392.00,182.00,177.00,180.00
2103,2012-09-20,65,8013.00,1444364.00,181.00,179.00,180.00
2104,2012-09-19,46,10568.00,1907189.00,182.00,177.00,182.00
2105,2012-09-18,37,2338.00,418066.00,183.00,175.00,180.00
2106,2012-09-17,36,3239.00,566717.00,177.00,173.00,177.00
2107,2012-09-16,38,3274.00,568210.00,175.00,172.00,175.00
2108,2012-09-13,22,2968.00,512518.00,173.00,171.00,173.00
2109,2012-09-12,33,3222.00,552452.00,172.00,171.00,171.00
2110,2012-09-11,25,1662.00,284433.00,172.00,170.00,172.00
2111,2012-09-10,44,5097.00,870547.00,172.00,166.00,172.00
2112,2012-09-09,82,5013.00,856792.00,172.00,170.00,171.00
2113,2012-09-06,68,7102.00,1207410.00,171.00,170.00,170.00
2114,2012-09-05,26,2370.00,403420.00,172.00,170.00,170.00
2115,2012-09-04,50,5642.00,957458.00,170.00,168.00,170.00
2116,2012-09-03,41,4178.00,719780.00,175.00,171.00,171.00
2117,2012-09-02,52,2866.00,489510.00,172.00,170.00,171.00
2118,2012-08-30,32,1905.00,327625.00,173.00,170.00,171.00
2119,2012-08-29,33,6758.00,1185158.00,176.00,173.00,176.00
2120,2012-08-28,51,7405.00,1315960.00,180.00,173.00,177.00
2121,2012-08-27,51,3340.00,585390.00,177.00,174.00,175.00
2122,2012-08-26,74,10162.00,1747933.00,174.00,165.00,173.00
2123,2012-08-23,31,3162.00,518253.00,167.00,162.00,165.00
2124,2012-08-22,49,4219.00,694872.00,167.00,161.00,165.00
2125,2012-08-21,38,5218.00,872531.00,175.00,164.00,166.00
2126,2012-08-19,42,5601.00,963445.00,175.00,170.00,173.00
2127,2012-08-16,52,5649.00,963562.00,176.00,166.00,170.00
2128,2012-08-15,30,4533.00,745798.00,166.00,161.00,163.00
2129,2012-08-14,26,1990.00,331980.00,168.00,165.00,166.00
2130,2012-08-13,41,3464.00,565610.00,168.00,160.00,168.00
2131,2012-08-12,34,3111.00,526901.00,179.00,167.00,171.00
2132,2012-08-08,93,6744.00,1193276.00,179.00,170.00,179.00
2133,2012-08-07,52,4255.00,766179.00,184.00,174.00,176.00
2134,2012-08-06,62,5741.00,1041584.00,183.00,180.00,181.00
2135,2012-08-05,51,4178.00,756789.00,184.00,178.00,181.00
2136,2012-08-01,81,6479.00,1164471.00,182.00,174.00,180.00
2137,2012-07-31,52,4757.00,830988.00,182.00,168.00,176.00
2138,2012-07-30,99,7450.00,1264553.00,172.00,163.00,171.00
2139,2012-07-29,59,4932.00,816039.00,174.00,161.00,166.00
2140,2012-07-26,75,4910.00,865984.00,181.00,175.00,177.00
2141,2012-07-25,107,10548.00,1941772.00,187.00,181.00,184.00
2142,2012-07-24,100,7364.00,1373111.00,190.00,181.00,190.00
2143,2012-07-23,140,13375.00,2595472.00,198.00,189.00,190.00
2144,2012-07-22,149,19689.00,3862081.00,200.00,187.00,192.00
2145,2012-07-19,161,21519.00,3981231.00,198.00,176.00,198.00
2146,2012-07-18,91,8985.00,1579465.00,186.00,170.00,186.00
2147,2012-07-17,98,12061.00,2022192.00,175.00,161.00,171.00
2148,2012-07-16,113,12898.00,2056829.00,162.00,150.00,162.00
2149,2012-07-15,23,1722.00,264957.00,156.00,151.00,156.00
2150,2012-07-12,48,3977.00,603820.00,156.00,149.00,151.00
2151,2012-07-11,45,3631.00,547862.00,152.00,148.00,152.00
2152,2012-07-10,28,3747.00,562915.00,153.00,148.00,150.00
2153,2012-07-09,29,3893.00,580402.00,150.00,144.00,148.00
2154,2012-07-08,33,2338.00,339189.00,148.00,143.00,144.00
2155,2012-07-05,29,3056.00,440599.00,145.00,142.00,145.00
2156,2012-07-04,30,3868.00,552017.00,146.00,140.00,146.00
2157,2012-07-03,12,880.00,123560.00,141.00,140.00,141.00
2158,2012-07-02,23,3256.00,461850.00,145.00,140.00,141.00
2159,2012-07-01,45,3643.00,511666.00,142.00,140.00,142.00
2160,2012-06-28,36,2876.00,405460.00,142.00,139.00,140.00
2161,2012-06-27,28,2422.00,335010.00,140.00,132.00,140.00
2162,2012-06-26,35,2036.00,276849.00,138.00,134.00,136.00
2163,2012-06-25,24,1760.00,240479.00,140.00,133.00,140.00
2164,2012-06-21,18,1170.00,159205.00,137.00,135.00,136.00
2165,2012-06-20,24,1361.00,181782.00,136.00,132.00,134.00
2166,2012-06-19,20,1549.00,205401.00,133.00,131.00,132.00
2167,2012-06-18,28,2589.00,339342.00,133.00,130.00,133.00
2168,2012-06-17,32,2426.00,319452.00,136.00,128.00,134.00
2169,2012-06-14,33,1912.00,261330.00,139.00,133.00,136.00
2170,2012-06-13,76,8518.00,1212358.00,146.00,138.00,141.00
2171,2012-06-12,36,4983.00,700086.00,142.00,139.00,140.00
2172,2012-06-11,67,4583.00,639992.00,142.00,136.00,140.00
2173,2012-06-10,103,8139.00,1121181.00,140.00,133.00,138.00
2174,2012-06-07,30,2120.00,272620.00,134.00,122.00,131.00
2175,2012-06-06,21,1331.00,169046.00,131.00,125.00,126.00
2176,2012-06-05,37,2968.00,396926.00,135.00,131.00,133.00
2177,2012-06-04,55,3705.00,505703.00,141.00,130.00,133.00
2178,2012-06-03,21,1647.00,216171.00,140.00,125.00,140.00
2179,2012-05-31,17,1231.00,151903.00,128.00,119.00,128.00
2180,2012-05-30,73,4480.00,557981.00,132.00,121.00,121.00
2181,2012-05-29,50,3959.00,531126.00,146.00,134.00,134.00
2182,2012-05-27,55,6836.00,998739.00,153.00,140.00,148.00
2183,2012-05-24,70,7754.00,1084486.00,143.00,133.00,143.00
2184,2012-05-23,10,905.00,123926.00,141.00,133.00,133.00
2185,2012-05-22,84,8963.00,1252988.00,143.00,133.00,143.00
2186,2012-05-21,40,3222.00,451680.00,145.00,138.00,139.00
2187,2012-05-20,48,6548.00,909268.00,142.00,134.00,139.00
2188,2012-05-17,66,6469.00,933133.00,147.00,141.00,141.00
2189,2012-05-16,1,150.00,20850.00,139.00,139.00,139.00
2190,2012-05-15,8,696.00,92212.00,137.00,127.00,137.00
2191,2012-05-14,54,5092.00,635763.00,130.00,121.00,125.00
2192,2012-05-13,41,3133.00,415883.00,137.00,130.00,132.00
2193,2012-05-10,60,11243.00,1556324.00,142.00,129.00,139.00
2194,2012-05-09,65,7062.00,996321.00,148.00,133.00,142.00
2195,2012-05-08,24,2332.00,321736.00,142.00,136.00,142.00
2196,2012-05-07,5,183.00,24522.00,134.00,134.00,134.00
2197,2012-05-03,4,241.00,31510.00,132.00,130.00,132.00
2198,2012-05-02,18,980.00,129220.00,140.00,128.00,128.00
2199,2012-04-30,65,5694.00,813164.00,153.00,135.00,140.00
2200,2012-04-29,83,8923.00,1328959.00,159.00,141.00,150.00
2201,2012-04-26,63,8831.00,1274199.00,148.00,137.00,148.00
2202,2012-04-25,1,70.00,9450.00,135.00,135.00,135.00
2203,2012-04-24,3,100.00,12700.00,129.00,125.00,129.00
2204,2012-04-22,19,1560.00,192010.00,124.00,122.00,123.00
2205,2012-04-19,41,4668.00,576322.00,128.00,120.00,122.00
2206,2012-04-18,23,3301.00,408208.00,128.00,120.00,124.00
2207,2012-04-17,14,1789.00,235440.00,133.00,130.00,130.00
2208,2012-04-16,12,833.00,109229.00,135.00,125.00,135.00
2209,2012-04-15,22,2514.00,301404.00,124.00,116.00,123.00
2210,2012-04-12,13,683.00,75303.00,114.00,108.00,114.00
2211,2012-04-11,14,2180.00,233710.00,110.00,107.00,107.00
2212,2012-04-10,16,1313.00,138808.00,106.00,104.00,106.00
2213,2012-04-09,16,921.00,97896.00,107.00,105.00,106.00
2214,2012-04-08,20,1051.00,111356.00,106.00,105.00,106.00
2215,2012-04-05,15,680.00,71490.00,106.00,105.00,106.00
2216,2012-04-04,19,3550.00,376180.00,106.00,105.00,105.00
2217,2012-04-03,10,680.00,72080.00,106.00,106.00,106.00
2218,2012-04-02,11,1275.00,133865.00,106.00,104.00,105.00
2219,2012-04-01,36,1762.00,185480.00,106.00,105.00,106.00
2220,2012-03-29,23,1395.00,148120.00,108.00,105.00,105.00
2221,2012-03-28,35,1615.00,169040.00,106.00,104.00,106.00
2222,2012-03-27,7,270.00,27830.00,105.00,102.00,103.00
2223,2012-03-26,30,2082.00,221133.00,107.00,103.00,107.00
2224,2012-03-25,14,920.00,95370.00,106.00,102.00,106.00
2225,2012-03-21,14,1257.00,129261.00,106.00,101.00,104.00
2226,2012-03-20,33,4107.00,416910.00,103.00,101.00,101.00
2227,2012-03-19,8,311.00,32483.00,105.00,102.00,102.00
2228,2012-03-15,12,842.00,85504.00,103.00,101.00,103.00
2229,2012-03-14,16,793.00,82513.00,105.00,103.00,103.00
2230,2012-03-13,22,1321.00,137985.00,106.00,104.00,104.00
2231,2012-03-12,20,1022.00,106572.00,107.00,102.00,106.00
2232,2012-03-11,17,754.00,79584.00,106.00,105.00,106.00
2233,2012-03-06,17,2124.00,225526.00,107.00,105.00,105.00
2234,2012-03-05,11,460.00,49660.00,109.00,107.00,107.00
2235,2012-03-04,27,1451.00,155189.00,109.00,104.00,109.00
2236,2012-03-01,36,2300.00,249002.00,109.00,107.00,108.00
2237,2012-02-29,17,1030.00,111630.00,109.00,108.00,108.00
2238,2012-02-28,29,2204.00,238530.00,110.00,107.00,109.00
2239,2012-02-27,15,1285.00,139322.00,109.00,107.00,108.00
2240,2012-02-26,28,2747.00,293109.00,109.00,105.00,107.00
2241,2012-02-23,15,1230.00,132700.00,109.00,107.00,109.00
2242,2012-02-21,19,631.00,68289.00,109.00,108.00,109.00
2243,2012-02-16,5,550.00,59100.00,109.00,107.00,108.00
2244,2012-02-15,5,276.00,30410.00,111.00,110.00,111.00
2245,2012-02-14,13,1961.00,211790.00,110.00,107.00,109.00
2246,2012-02-13,33,1992.00,216906.00,111.00,107.00,108.00
2247,2012-02-12,20,1309.00,142115.00,109.00,108.00,109.00
2248,2012-02-09,11,920.00,100990.00,110.00,109.00,109.00
2249,2012-02-08,7,386.00,42300.00,110.00,109.00,110.00
2250,2012-02-07,20,2091.00,227290.00,110.00,107.00,110.00
2251,2012-02-06,15,992.00,109391.00,111.00,110.00,111.00
2252,2012-02-05,24,1611.00,176945.00,111.00,109.00,110.00
2253,2012-02-02,35,3946.00,442100.00,113.00,111.00,111.00
2254,2012-02-01,27,1833.00,203887.00,113.00,110.00,111.00
2255,2012-01-31,30,2291.00,254352.00,114.00,110.00,110.00
2256,2012-01-29,60,4200.00,473960.00,114.00,111.00,112.00
2257,2012-01-26,19,1060.00,118750.00,114.00,110.00,112.00
2258,2012-01-25,13,1170.00,130710.00,114.00,111.00,114.00
2259,2012-01-23,25,1650.00,187270.00,115.00,111.00,112.00
2260,2012-01-22,50,4484.00,522708.00,118.00,115.00,117.00
2261,2012-01-19,10,411.00,47745.00,117.00,115.00,117.00
2262,2012-01-18,31,2190.00,253740.00,118.00,114.00,118.00
2263,2012-01-17,13,866.00,96445.00,114.00,110.00,113.00
2264,2012-01-16,16,1049.00,116985.00,112.00,111.00,111.00
2265,2012-01-12,16,3102.00,344864.00,112.00,110.00,112.00
2266,2012-01-11,31,2477.00,277012.00,112.00,111.00,112.00
2267,2012-01-10,7,549.00,62007.00,114.00,112.00,112.00
2268,2012-01-09,19,1710.00,190718.00,113.00,111.00,111.00
2269,2012-01-08,61,3240.00,369120.00,115.00,113.00,114.00
2270,2012-01-05,12,775.00,87595.00,114.00,112.00,113.00
2271,2012-01-04,57,3220.00,369040.00,115.00,113.00,114.00
2272,2012-01-03,7,490.00,56130.00,116.00,114.00,115.00
2273,2012-01-02,9,551.00,64227.00,118.00,115.00,118.00
2274,2012-01-01,15,1111.00,125973.00,115.00,113.00,114.00
2275,2011-12-29,28,1699.00,193297.00,116.00,112.00,115.00
2276,2011-12-28,5,250.00,28250.00,113.00,113.00,113.00
2277,2011-12-27,13,1405.00,159578.00,114.00,113.00,114.00
2278,2011-12-26,5,1702.00,191866.00,114.00,112.00,113.00
2279,2011-12-22,4,210.00,24120.00,116.00,114.00,116.00
2280,2011-12-21,15,1397.00,159698.00,116.00,113.00,116.00
2281,2011-12-20,8,1011.00,114544.00,115.00,113.00,113.00
2282,2011-12-19,9,1228.00,141948.00,116.00,113.00,113.00
2283,2011-12-18,10,651.00,73614.00,115.00,112.00,114.00
2284,2011-12-15,27,2866.00,327977.00,115.00,113.00,114.00
2285,2011-12-14,24,1225.00,139440.00,116.00,113.00,114.00
2286,2011-12-13,37,2102.00,238809.00,115.00,113.00,114.00
2287,2011-12-12,23,1087.00,123949.00,115.00,114.00,115.00
2288,2011-12-11,15,1249.00,142286.00,115.00,113.00,115.00
2289,2011-12-08,43,3872.00,445802.00,117.00,114.00,117.00
2290,2011-12-07,74,5809.00,668048.00,117.00,114.00,114.00
2291,2011-12-06,1,30.00,3570.00,119.00,119.00,119.00
2292,2011-12-05,2,20.00,2440.00,123.00,121.00,121.00
2293,2011-11-29,11,723.00,86474.00,125.00,117.00,125.00
2294,2011-11-28,2,61.00,7168.00,118.00,117.00,118.00
2295,2011-11-27,40,2513.00,295234.00,119.00,116.00,119.00
2296,2011-11-24,22,1499.00,175671.00,119.00,114.00,117.00
2297,2011-11-23,9,410.00,48010.00,118.00,117.00,117.00
2298,2011-11-22,15,1141.00,133767.00,118.00,117.00,117.00
2299,2011-11-21,23,1461.00,172188.00,118.00,117.00,118.00
2300,2011-11-20,26,2545.00,297845.00,118.00,115.00,118.00
2301,2011-11-17,14,734.00,86866.00,120.00,118.00,118.00
2302,2011-11-16,20,1400.00,166860.00,120.00,118.00,120.00
2303,2011-11-15,21,1157.00,138490.00,121.00,118.00,119.00
2304,2011-11-14,12,2691.00,314662.00,122.00,114.00,122.00
2305,2011-11-13,20,1164.00,139094.00,120.00,118.00,120.00
2306,2011-11-10,44,3122.00,368686.00,119.00,118.00,119.00
2307,2011-11-09,21,1182.00,139809.00,120.00,118.00,118.00
2308,2011-11-08,41,2100.00,247629.00,120.00,117.00,119.00
2309,2011-11-06,45,3883.00,468994.00,131.00,120.00,120.00
2310,2011-11-03,73,5625.00,739865.00,135.00,131.00,133.00
2311,2011-11-02,5,110.00,13870.00,129.00,121.00,129.00
2312,2011-10-31,20,1262.00,148740.00,119.00,116.00,119.00
2313,2011-10-30,22,9320.00,1127600.00,121.00,120.00,120.00
2314,2011-10-25,19,1244.00,146192.00,119.00,114.00,119.00
2315,2011-10-24,25,1190.00,138420.00,118.00,115.00,116.00
2316,2011-10-23,18,1908.00,221180.00,117.00,115.00,115.00
2317,2011-10-20,11,956.00,111213.00,118.00,114.00,116.00
2318,2011-10-19,16,820.00,95940.00,117.00,117.00,117.00
2319,2011-10-18,18,991.00,115077.00,117.00,115.00,116.00
2320,2011-10-17,24,1261.00,147132.00,117.00,115.00,117.00
2321,2011-10-16,16,1400.00,164296.00,119.00,116.00,117.00
2322,2011-10-13,40,3345.00,391615.00,119.00,116.00,118.00
2323,2011-10-12,12,974.00,113308.00,118.00,115.00,118.00
2324,2011-10-10,22,781.00,92063.00,120.00,116.00,120.00
2325,2011-10-02,7,320.00,37210.00,117.00,115.00,117.00
2326,2011-09-29,16,1062.00,125124.00,119.00,117.00,118.00
2327,2011-09-27,23,1650.00,195440.00,119.00,118.00,118.00
2328,2011-09-26,23,1155.00,136110.00,120.00,115.00,120.00
2329,2011-09-25,34,2124.00,249661.00,120.00,116.00,120.00
2330,2011-09-22,26,1230.00,145130.00,120.00,116.00,118.00
2331,2011-09-21,10,683.00,79911.00,117.00,117.00,117.00
2332,2011-09-20,9,571.00,68039.00,120.00,118.00,118.00
2333,2011-09-19,10,403.00,47168.00,118.00,116.00,117.00
2334,2011-09-18,17,992.00,116181.00,120.00,115.00,116.00
2335,2011-09-15,17,845.00,101020.00,120.00,118.00,120.00
2336,2011-09-14,20,1880.00,221098.00,119.00,116.00,117.00
2337,2011-09-13,31,1498.00,174718.00,118.00,114.00,118.00
2338,2011-09-12,22,1934.00,231304.00,121.00,119.00,119.00
2339,2011-09-08,14,1120.00,134020.00,121.00,119.00,121.00
2340,2011-09-07,39,3400.00,411001.00,122.00,119.00,120.00
2341,2011-09-06,54,3800.00,457550.00,121.00,118.00,121.00
2342,2011-09-05,29,2152.00,259129.00,123.00,118.00,120.00
2343,2011-09-04,21,1402.00,171368.00,125.00,120.00,125.00
2344,2011-09-01,31,1452.00,180419.00,126.00,123.00,125.00
2345,2011-08-30,8,490.00,60280.00,124.00,122.00,122.00
2346,2011-08-29,6,435.00,54250.00,126.00,123.00,124.00
2347,2011-08-28,7,281.00,35507.00,127.00,126.00,126.00
2348,2011-08-25,32,1662.00,205859.00,126.00,122.00,126.00
2349,2011-08-24,16,1351.00,169857.00,127.00,125.00,126.00
2350,2011-08-23,79,6027.00,757268.00,127.00,124.00,127.00
2351,2011-08-22,20,1000.00,127000.00,127.00,127.00,127.00
2352,2011-08-18,12,772.00,98506.00,128.00,127.00,128.00
2353,2011-08-17,31,2452.00,313314.00,130.00,126.00,130.00
2354,2011-08-16,11,827.00,104729.00,127.00,125.00,126.00
2355,2011-08-15,34,2387.00,300965.00,129.00,121.00,127.00
2356,2011-08-11,16,1547.00,190621.00,125.00,121.00,123.00
2357,2011-08-10,21,1838.00,228763.00,125.00,123.00,125.00
2358,2011-08-09,46,3006.00,371852.00,126.00,123.00,123.00
2359,2011-08-08,44,2076.00,259460.00,127.00,124.00,125.00
2360,2011-08-07,11,685.00,85519.00,126.00,123.00,125.00
2361,2011-08-04,3,110.00,13740.00,126.00,124.00,126.00
2362,2011-08-03,20,1425.00,177475.00,126.00,123.00,123.00
2363,2011-08-02,22,2112.00,264385.00,126.00,125.00,125.00
2364,2011-08-01,11,1030.00,128640.00,126.00,123.00,126.00
2365,2011-07-31,30,2491.00,312693.00,129.00,122.00,125.00
2366,2011-07-28,23,1146.00,149697.00,132.00,128.00,128.00
2367,2011-07-27,26,1932.00,249358.00,132.00,125.00,132.00
2368,2011-07-26,4,400.00,50240.00,127.00,125.00,127.00
2369,2011-07-25,24,1130.00,145160.00,129.00,126.00,129.00
2370,2011-07-24,34,3830.00,491580.00,132.00,127.00,130.00
2371,2011-07-21,16,1540.00,201150.00,132.00,129.00,132.00
2372,2011-07-20,21,2761.00,364712.00,134.00,132.00,132.00
2373,2011-07-19,19,1450.00,192560.00,134.00,128.00,132.00
2374,2011-07-18,2,60.00,7920.00,132.00,132.00,132.00
2375,2011-07-14,15,911.00,118613.00,133.00,130.00,130.00
2376,2011-07-13,22,1322.00,173152.00,133.00,129.00,131.00
2377,2011-07-12,26,4396.00,549060.00,127.00,124.00,127.00
2378,2011-07-11,40,2172.00,267740.00,127.00,122.00,127.00
2379,2011-07-10,20,1940.00,244210.00,127.00,125.00,125.00
2380,2011-07-07,22,953.00,119940.00,128.00,124.00,125.00
2381,2011-07-06,22,1475.00,184107.00,127.00,124.00,125.00
2382,2011-07-05,14,1253.00,153713.00,126.00,120.00,126.00
2383,2011-07-04,34,2659.00,348714.00,138.00,126.00,126.00
2384,2011-06-29,4,220.00,30800.00,140.00,140.00,140.00
2385,2011-06-26,9,670.00,100360.00,151.00,147.00,147.00
2386,2011-06-23,10,661.00,94663.00,147.00,138.00,147.00
2387,2011-06-21,10,632.00,86886.00,139.00,136.00,136.00
2388,2011-06-20,24,2816.00,373640.00,135.00,130.00,134.00
2389,2011-06-19,7,523.00,66758.00,130.00,126.00,130.00
2390,2011-06-16,12,541.00,66591.00,124.00,121.00,124.00
2391,2011-06-15,16,1069.00,125961.00,121.00,115.00,121.00
2392,2011-06-14,7,640.00,74480.00,117.00,115.00,117.00
2393,2011-06-13,19,1601.00,189667.00,121.00,117.00,117.00
2394,2011-06-12,25,1031.00,123239.00,122.00,118.00,120.00
2395,2011-06-09,23,1656.00,190891.00,120.00,114.00,120.00
2396,2011-06-08,8,270.00,31540.00,118.00,116.00,118.00
2397,2011-06-07,24,2242.00,268962.00,122.00,118.00,118.00
2398,2011-06-06,19,816.00,101444.00,127.00,122.00,122.00
2399,2011-06-05,10,930.00,118940.00,129.00,126.00,126.00
2400,2011-06-02,57,3753.00,483975.00,130.00,128.00,129.00
2401,2011-06-01,15,1013.00,130927.00,131.00,128.00,128.00
2402,2011-05-31,30,1623.00,209534.00,132.00,126.00,132.00
2403,2011-05-30,18,1283.00,167103.00,132.00,128.00,130.00
2404,2011-05-26,6,590.00,76010.00,129.00,128.00,129.00
2405,2011-05-25,16,690.00,89350.00,130.00,128.00,128.00
2406,2011-05-24,55,2801.00,362950.00,132.00,128.00,132.00
2407,2011-05-23,77,4281.00,560579.00,133.00,128.00,130.00
2408,2011-05-22,34,1918.00,248828.00,131.00,128.00,131.00
2409,2011-05-19,42,2307.00,304895.00,135.00,127.00,131.00
2410,2011-05-18,22,1703.00,223392.00,136.00,128.00,133.00
2411,2011-05-16,47,3382.00,445266.00,138.00,130.00,138.00
2412,2011-05-15,41,3412.00,448352.00,132.00,130.00,131.00
2413,2011-05-12,12,741.00,95643.00,131.00,127.00,130.00
2414,2011-05-11,8,400.00,50780.00,129.00,126.00,129.00
2415,2011-05-10,21,1013.00,126395.00,126.00,124.00,125.00
2416,2011-05-09,4,840.00,102720.00,124.00,122.00,124.00
2417,2011-05-08,43,4485.00,563061.00,131.00,121.00,124.00
2418,2011-05-05,21,931.00,116584.00,126.00,124.00,125.00
2419,2011-05-04,49,2484.00,312736.00,127.00,124.00,126.00
2420,2011-05-03,22,1120.00,140240.00,127.00,123.00,127.00
2421,2011-05-02,34,2030.00,245810.00,123.00,119.00,123.00
2422,2011-04-28,19,2299.00,283012.00,125.00,122.00,124.00
2423,2011-04-27,51,3367.00,406887.00,125.00,119.00,121.00
2424,2011-04-26,2,70.00,8540.00,122.00,122.00,122.00
2425,2011-04-25,37,3265.00,403300.00,124.00,122.00,122.00
